,UCR Literal,Report Date,Month,Day,Year,Occur Time,UCR #,Latitude,Longitude
302,LARCENY-FROM VEHICLE,1/5/2019,1,5,2019,1400,640,33.78711,-84.41164
303,LARCENY-FROM VEHICLE,1/5/2019,1,5,2019,1430,640,33.78309,-84.41019
304,LARCENY-FROM VEHICLE,1/5/2019,1,5,2019,1247,640,33.76171,-84.39569
305,LARCENY-FROM VEHICLE,1/5/2019,1,5,2019,1400,640,33.76051,-84.38407
306,LARCENY-FROM VEHICLE,1/5/2019,1,5,2019,1500,640,33.72654,-84.37682
307,LARCENY-FROM VEHICLE,1/5/2019,1,5,2019,1400,640,33.75801,-84.36551
308,LARCENY-FROM VEHICLE,1/5/2019,1,5,2019,2200,640,33.8227,-84.37056
309,LARCENY-FROM VEHICLE,1/5/2019,1,5,2019,1830,640,33.85252,-84.36116
310,LARCENY-FROM VEHICLE,1/5/2019,1,5,2019,1820,640,33.7708,-84.38515
311,LARCENY-FROM VEHICLE,1/5/2019,1,5,2019,2000,640,33.82678,-84.36699
312,LARCENY-FROM VEHICLE,1/5/2019,1,5,2019,2100,640,33.80596,-84.39405
313,LARCENY-FROM VEHICLE,1/5/2019,1,5,2019,1820,640,33.83831,-84.37811
314,LARCENY-FROM VEHICLE,1/5/2019,1,5,2019,1900,640,33.73991,-84.35917
315,LARCENY-FROM VEHICLE,1/5/2019,1,5,2019,2221,640,33.76226,-84.38755
316,LARCENY-NON VEHICLE,1/5/2019,1,5,2019,900,670,33.78743,-84.37923
317,LARCENY-NON VEHICLE,1/5/2019,1,5,2019,1400,670,33.77357,-84.36866
318,LARCENY-NON VEHICLE,1/5/2019,1,5,2019,300,670,33.73968,-84.43254
319,LARCENY-NON VEHICLE,1/5/2019,1,5,2019,2100,670,33.76771,-84.40999
320,LARCENY-NON VEHICLE,1/5/2019,1,5,2019,2251,670,33.76614,-84.3876
321,LARCENY-NON VEHICLE,1/5/2019,1,5,2019,1300,660,33.7842,-84.38071
322,AUTO THEFT,1/5/2019,1,5,2019,1900,720,33.75932,-84.37442
323,ROBBERY-PEDESTRIAN,1/5/2019,1,5,2019,1530,341,33.85248,-84.36058
324,ROBBERY-PEDESTRIAN,1/5/2019,1,5,2019,1804,341,33.76273,-84.38912
325,LARCENY-NON VEHICLE,1/5/2019,1,5,2019,1100,690,33.73412,-84.44056
326,LARCENY-NON VEHICLE,1/5/2019,1,5,2019,715,690,33.7883,-84.40387
327,LARCENY-NON VEHICLE,1/5/2019,1,5,2019,1700,690,33.70577,-84.41142
328,AUTO THEFT,1/5/2019,1,5,2019,2245,710,33.85252,-84.36116
329,AUTO THEFT,1/5/2019,1,5,2019,0,710,33.8213,-84.36689
330,AUTO THEFT,1/5/2019,1,5,2019,915,710,33.75066,-84.39606
331,AUTO THEFT,1/5/2019,1,5,2019,1045,710,33.75231,-84.38231
332,AUTO THEFT,1/5/2019,1,5,2019,1430,710,33.72154,-84.3837
333,AGG ASSAULT,1/5/2019,1,5,2019,750,410,33.75187,-84.46781
334,ROBBERY-PEDESTRIAN,1/5/2019,1,5,2019,2123,311,33.74878,-84.4024
335,HOMICIDE,1/5/2019,1,5,2019,2100,110,33.73579,-84.4379
336,ROBBERY-PEDESTRIAN,1/5/2019,1,5,2019,1100,347,33.73815,-84.41483
337,ROBBERY-COMMERCIAL,1/5/2019,1,5,2019,1855,342,33.85419,-84.38236
338,AGG ASSAULT,1/5/2019,1,5,2019,2316,430,33.77243,-84.46263
339,AGG ASSAULT,1/5/2019,1,5,2019,1100,440,33.72571,-84.44896
340,BURGLARY-RESIDENCE,1/5/2019,1,5,2019,1300,511,33.7266,-84.43106
341,BURGLARY-RESIDENCE,1/5/2019,1,5,2019,1929,511,33.78629,-84.40208
342,BURGLARY-RESIDENCE,1/5/2019,1,5,2019,1934,511,33.81112,-84.47174
343,BURGLARY-RESIDENCE,1/5/2019,1,5,2019,800,511,33.76449,-84.45426
344,BURGLARY-NONRES,1/5/2019,1,5,2019,800,512,33.7902,-84.4003
345,BURGLARY-RESIDENCE,1/5/2019,1,5,2019,1300,521,33.81361,-84.3896
346,AGG ASSAULT,1/6/2019,1,6,2019,220,440,33.778,-84.38424
347,BURGLARY-RESIDENCE,1/6/2019,1,6,2019,1700,511,33.69307,-84.35805
348,BURGLARY-RESIDENCE,1/6/2019,1,6,2019,250,511,33.7153,-84.41277
349,AGG ASSAULT,1/6/2019,1,6,2019,1000,430,33.75417,-84.3853
350,ROBBERY-PEDESTRIAN,1/6/2019,1,6,2019,1920,311,33.8209,-84.44958
351,ROBBERY-PEDESTRIAN,1/6/2019,1,6,2019,2120,311,33.77938,-84.38433
352,AGG ASSAULT,1/6/2019,1,6,2019,1500,410,33.71965,-84.42719
353,AGG ASSAULT,1/6/2019,1,6,2019,2024,410,33.71275,-84.40883
354,AUTO THEFT,1/6/2019,1,6,2019,2340,710,33.77768,-84.37843
355,AUTO THEFT,1/6/2019,1,6,2019,305,710,33.7702,-84.38754
356,AUTO THEFT,1/6/2019,1,6,2019,1700,710,33.7538,-84.493
357,AUTO THEFT,1/6/2019,1,6,2019,1940,710,33.74192,-84.40871
358,AUTO THEFT,1/6/2019,1,6,2019,2230,710,33.7679,-84.3936
359,LARCENY-NON VEHICLE,1/6/2019,1,6,2019,2245,690,33.73294,-84.36193
360,LARCENY-NON VEHICLE,1/6/2019,1,6,2019,630,690,33.68173,-84.40783
361,ROBBERY-PEDESTRIAN,1/6/2019,1,6,2019,1420,317,33.76126,-84.50433
362,ROBBERY-PEDESTRIAN,1/6/2019,1,6,2019,1200,317,33.75223,-84.38978
363,ROBBERY-PEDESTRIAN,1/6/2019,1,6,2019,1650,341,33.78974,-84.38767
364,LARCENY-NON VEHICLE,1/6/2019,1,6,2019,1330,670,33.76821,-84.39178
365,LARCENY-NON VEHICLE,1/6/2019,1,6,2019,1330,670,33.75533,-84.44742
366,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,2200,650,33.78692,-84.49314
367,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,1018,650,33.80935,-84.3617
368,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,1955,640,33.75283,-84.36687
369,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,111,640,33.77984,-84.45653
370,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,1,640,33.84064,-84.37653
371,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,210,640,33.78601,-84.38437
372,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,1,640,33.74996,-84.3974
373,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,545,640,33.77294,-84.42221
374,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,800,640,33.76158,-84.38496
375,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,1006,640,33.73682,-84.3975
376,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,1040,640,33.80047,-84.41593
377,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,1107,640,33.77907,-84.38414
378,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,230,640,33.78,-84.38272
379,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,1800,640,33.77697,-84.37082
380,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,1700,640,33.77391,-84.35506
381,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,1529,640,33.77484,-84.48919
382,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,1700,640,33.77776,-84.38116
383,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,1800,640,33.75969,-84.34497
384,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,1900,640,33.78748,-84.35142
385,LARCENY-FROM VEHICLE,1/6/2019,1,6,2019,2055,640,33.81296,-84.3926
386,LARCENY-NON VEHICLE,1/6/2019,1,6,2019,1700,630,33.75479,-84.41448
387,LARCENY-NON VEHICLE,1/6/2019,1,6,2019,1913,630,33.80448,-84.41348
388,LARCENY-NON VEHICLE,1/6/2019,1,6,2019,1900,630,33.75851,-84.34829
389,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,1420,630,33.75479,-84.41448
390,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,1500,630,33.75831,-84.34638
391,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,1510,630,33.84676,-84.36212
392,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,1610,630,33.77324,-84.36513
393,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,2120,630,33.75479,-84.41448
394,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,10,630,33.75832,-84.34788
395,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1450,640,33.75615,-84.36313
396,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,2200,640,33.65753,-84.50991
397,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1730,640,33.84286,-84.37291
398,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1800,640,33.78103,-84.35094
399,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,2130,640,33.79072,-84.35679
400,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1400,640,33.74007,-84.42038
401,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1,640,33.75819,-84.50327
402,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1020,640,33.7805,-84.38752
403,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1015,640,33.8492,-84.42918
404,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1100,640,33.80089,-84.4157
405,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1115,640,33.74089,-84.36655
406,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1056,640,33.84038,-84.37832
407,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1140,640,33.82524,-84.36707
408,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1300,640,33.72363,-84.46878
409,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1350,640,33.78474,-84.40072
410,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,600,640,33.75046,-84.39545
411,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1530,640,33.8145,-84.39205
412,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1613,640,33.6924,-84.51637
413,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1220,640,33.79668,-84.36951
414,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1500,640,33.7902,-84.36369
415,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,2330,640,33.78444,-84.38236
416,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1630,640,33.76332,-84.389
417,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,1830,640,33.76269,-84.39702
418,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,800,620,33.7535,-84.47273
419,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,845,640,33.78495,-84.50547
420,LARCENY-FROM VEHICLE,1/7/2019,1,7,2019,2142,650,33.68387,-84.50204
421,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,1,670,33.84691,-84.35618
422,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,400,670,33.76458,-84.38831
423,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,1200,670,33.70586,-84.45369
424,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,1357,670,33.78746,-84.4119
425,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,1415,670,33.68928,-84.489
426,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,0,670,33.75468,-84.39042
427,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,1900,670,33.77948,-84.49901
428,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,800,670,33.72545,-84.42681
429,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,0,660,33.76013,-84.36218
430,AUTO THEFT,1/7/2019,1,7,2019,2255,720,33.68117,-84.41294
431,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,1010,690,33.7529,-84.43904
432,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,1300,690,33.76287,-84.4051
433,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,1600,690,33.72192,-84.39288
434,LARCENY-NON VEHICLE,1/7/2019,1,7,2019,2000,690,33.78492,-84.38932
435,ROBBERY-PEDESTRIAN,1/7/2019,1,7,2019,2104,327,33.75563,-84.3812
436,AUTO THEFT,1/7/2019,1,7,2019,2304,710,33.75695,-84.37115
437,AUTO THEFT,1/7/2019,1,7,2019,1900,710,33.73645,-84.34348
438,AUTO THEFT,1/7/2019,1,7,2019,2200,710,33.74159,-84.41764
439,AUTO THEFT,1/7/2019,1,7,2019,1224,710,33.8725,-84.38115
440,AUTO THEFT,1/7/2019,1,7,2019,1200,710,33.82911,-84.35506
441,AUTO THEFT,1/7/2019,1,7,2019,1820,710,33.69893,-84.41819
442,AUTO THEFT,1/7/2019,1,7,2019,2315,710,33.83667,-84.36813
443,AGG ASSAULT,1/7/2019,1,7,2019,1825,410,33.69704,-84.39848
444,AGG ASSAULT,1/7/2019,1,7,2019,2227,410,33.75726,-84.48676
445,AGG ASSAULT,1/7/2019,1,7,2019,2330,410,33.75572,-84.3687
446,ROBBERY-RESIDENCE,1/7/2019,1,7,2019,1840,315,33.74457,-84.42715
447,ROBBERY-PEDESTRIAN,1/7/2019,1,7,2019,427,311,33.70623,-84.48372
448,ROBBERY-PEDESTRIAN,1/7/2019,1,7,2019,919,311,33.70863,-84.41561
449,ROBBERY-PEDESTRIAN,1/7/2019,1,7,2019,2130,311,33.77127,-84.37382
450,AGG ASSAULT,1/7/2019,1,7,2019,234,430,33.76126,-84.38223
451,AGG ASSAULT,1/7/2019,1,7,2019,800,430,33.71382,-84.42167
452,AGG ASSAULT,1/7/2019,1,7,2019,2125,430,33.76019,-84.41002
453,AGG ASSAULT,1/7/2019,1,7,2019,225,430,33.81079,-84.37019
454,BURGLARY-RESIDENCE,1/7/2019,1,7,2019,330,511,33.76388,-84.49956
455,BURGLARY-RESIDENCE,1/7/2019,1,7,2019,900,511,33.73605,-84.37852
456,BURGLARY-RESIDENCE,1/7/2019,1,7,2019,755,511,33.77913,-84.46487
457,BURGLARY-RESIDENCE,1/7/2019,1,7,2019,700,511,33.73703,-84.34939
458,BURGLARY-NONRES,1/7/2019,1,7,2019,2200,512,33.68329,-84.40771
459,BURGLARY-RESIDENCE,1/7/2019,1,7,2019,315,521,33.74015,-84.33919
460,BURGLARY-RESIDENCE,1/7/2019,1,7,2019,30,521,33.76545,-84.47425
461,BURGLARY-RESIDENCE,1/7/2019,1,7,2019,800,521,33.71,-84.44863
462,BURGLARY-RESIDENCE,1/7/2019,1,7,2019,900,521,33.77547,-84.45394
463,BURGLARY-RESIDENCE,1/8/2019,1,8,2019,1900,521,33.80026,-84.41224
464,BURGLARY-RESIDENCE,1/8/2019,1,8,2019,1530,521,33.77989,-84.38898
465,BURGLARY-NONRES,1/8/2019,1,8,2019,550,512,33.739,-84.4338
466,BURGLARY-NONRES,1/8/2019,1,8,2019,1130,512,33.72212,-84.46392
467,BURGLARY-NONRES,1/8/2019,1,8,2019,2002,512,33.74773,-84.33196
468,BURGLARY-RESIDENCE,1/8/2019,1,8,2019,750,511,33.76812,-84.40798
469,BURGLARY-RESIDENCE,1/8/2019,1,8,2019,1200,511,33.75566,-84.41902
470,AGG ASSAULT,1/8/2019,1,8,2019,2040,430,33.74673,-84.5084
471,AGG ASSAULT,1/8/2019,1,8,2019,2300,430,33.75462,-84.41692
472,ROBBERY-PEDESTRIAN,1/8/2019,1,8,2019,1620,311,33.76318,-84.43449
473,ROBBERY-PEDESTRIAN,1/8/2019,1,8,2019,2000,311,33.77646,-84.45747
474,ROBBERY-PEDESTRIAN,1/8/2019,1,8,2019,2145,311,33.76626,-84.35426
475,AGG ASSAULT,1/8/2019,1,8,2019,2300,410,33.71987,-84.38667
476,AUTO THEFT,1/8/2019,1,8,2019,1500,710,33.82149,-84.35161
477,AUTO THEFT,1/8/2019,1,8,2019,1500,710,33.75927,-84.34519
478,AUTO THEFT,1/8/2019,1,8,2019,1530,710,33.82537,-84.36116
479,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,1100,690,33.72686,-84.38024
480,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,1115,690,33.77438,-84.37383
481,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,1300,690,33.76089,-84.38927
482,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,1900,690,33.67424,-84.49697
483,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,1100,690,33.75183,-84.46623
484,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,1429,690,33.7499,-84.47534
485,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,1358,690,33.81912,-84.36408
486,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,1800,690,33.84884,-84.36475
487,AUTO THEFT,1/8/2019,1,8,2019,1900,720,33.74255,-84.34516
488,AUTO THEFT,1/8/2019,1,8,2019,2225,730,33.71068,-84.36131
489,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,846,660,33.72759,-84.41477
490,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,2110,660,33.78251,-84.38034
491,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,1650,660,33.75637,-84.38877
492,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,0,670,33.80359,-84.41421
493,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,2230,670,33.80831,-84.41287
494,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,1100,670,33.74685,-84.39536
495,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,800,670,33.78639,-84.37997
496,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,600,670,33.7636,-84.42678
497,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,2000,670,33.79786,-84.47499
498,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,2130,650,33.84454,-84.37193
499,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,1730,650,33.7187,-84.42739
500,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,1600,630,33.85248,-84.36058
501,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,1500,630,33.75848,-84.3462
502,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,1605,630,33.75831,-84.34638
503,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,1200,630,33.74057,-84.4168
504,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,1859,630,33.7532,-84.39201
505,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,2030,630,33.80448,-84.41348
506,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,2200,640,33.77635,-84.38304
507,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,2300,640,33.71363,-84.35303
508,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,2300,640,33.725,-84.46508
509,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,345,640,33.74988,-84.37788
510,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,1315,640,33.72066,-84.42426
511,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,1406,640,33.74002,-84.31169
512,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,1508,640,33.83474,-84.44816
513,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,1500,640,33.75015,-84.45227
514,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,1620,640,33.74505,-84.40523
515,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,1620,640,33.75727,-84.43795
516,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,905,640,33.72571,-84.44896
517,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,900,640,33.79337,-84.3868
518,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,1500,640,33.81007,-84.37963
519,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,100,640,33.75617,-84.38012
520,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,1540,640,33.82243,-84.3691
521,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,1820,640,33.78299,-84.35102
522,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,1950,640,33.7871,-84.41186
523,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,1830,640,33.79038,-84.34618
524,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,1855,640,33.79182,-84.42071
525,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,2003,640,33.76021,-84.38594
526,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,2110,640,33.77986,-84.36917
527,LARCENY-FROM VEHICLE,1/8/2019,1,8,2019,2215,640,33.81532,-84.35274
528,LARCENY-NON VEHICLE,1/8/2019,1,8,2019,1318,630,33.77574,-84.47243
529,BURGLARY-NONRES,1/8/2019,1,8,2019,1900,532,33.75437,-84.36866
530,BURGLARY-NONRES,1/8/2019,1,8,2019,430,532,33.75484,-84.41766
531,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,26,640,33.78348,-84.50821
532,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,2100,640,33.78909,-84.42518
533,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,2100,640,33.79661,-84.47805
534,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1926,640,33.76547,-84.36417
535,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,2245,640,33.81096,-84.39145
536,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1000,640,33.76672,-84.39433
537,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,958,640,33.82016,-84.38824
538,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,945,640,33.76051,-84.38429
539,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1300,640,33.70982,-84.3779
540,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1140,640,33.82678,-84.36699
541,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1310,640,33.87145,-84.38094
542,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,900,640,33.70649,-84.48782
543,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,800,640,33.76021,-84.38594
544,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1300,640,33.84123,-84.42074
545,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1400,640,33.76502,-84.38566
546,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,400,640,33.85105,-84.38315
547,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1730,640,33.83711,-84.37715
548,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1830,640,33.81672,-84.38977
549,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1847,640,33.82678,-84.36699
550,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1800,640,33.75954,-84.36577
551,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1750,640,33.81808,-84.37491
552,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1500,640,33.84676,-84.36212
553,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1925,640,33.73865,-84.43458
554,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1730,640,33.82119,-84.45618
555,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1915,640,33.8426,-84.37329
556,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1915,640,33.81418,-84.39196
557,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,2030,640,33.78505,-84.37864
558,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,2130,620,33.75243,-84.39198
559,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,1830,630,33.75223,-84.38978
560,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,1255,630,33.7532,-84.39201
561,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,130,630,33.7532,-84.39201
562,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,1806,630,33.82678,-84.36699
563,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,1301,630,33.80448,-84.41348
564,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,1900,630,33.82445,-84.36711
565,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1930,640,33.85671,-84.38245
566,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,2015,640,33.80805,-84.41282
567,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,2045,640,33.78309,-84.40971
568,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,2136,640,33.74629,-84.40639
569,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1930,640,33.85252,-84.36116
570,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,2115,640,33.78909,-84.42518
571,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,2100,640,33.7778,-84.40865
572,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,2215,640,33.77373,-84.35469
573,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,1320,640,33.74053,-84.41671
574,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,2300,650,33.7169,-84.44581
575,LARCENY-FROM VEHICLE,1/9/2019,1,9,2019,850,650,33.78,-84.38272
576,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,30,670,33.75832,-84.34788
577,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,1600,670,33.74348,-84.48326
578,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,0,670,33.78363,-84.38344
579,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,1200,670,33.77462,-84.38298
580,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,945,670,33.81243,-84.3904
581,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,1430,670,33.79352,-84.39693
582,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,300,670,33.81828,-84.36696
583,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,600,670,33.76944,-84.44335
584,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,1930,670,33.81542,-84.39147
585,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,1340,660,33.77411,-84.38894
586,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,500,680,33.7636,-84.42601
587,AUTO THEFT,1/9/2019,1,9,2019,1930,730,33.72616,-84.33282
588,AUTO THEFT,1/9/2019,1,9,2019,1500,730,33.77411,-84.38894
589,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,230,690,33.75168,-84.38198
590,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,940,690,33.76126,-84.50433
591,ROBBERY-PEDESTRIAN,1/9/2019,1,9,2019,1640,317,33.68842,-84.39032
592,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,1000,690,33.72398,-84.46164
593,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,1630,690,33.80434,-84.37411
594,LARCENY-NON VEHICLE,1/9/2019,1,9,2019,1700,690,33.73524,-84.43648
595,AUTO THEFT,1/9/2019,1,9,2019,2300,710,33.76475,-84.44937
596,AUTO THEFT,1/9/2019,1,9,2019,430,710,33.73643,-84.34057
597,AUTO THEFT,1/9/2019,1,9,2019,1830,710,33.6729,-84.39585
598,AUTO THEFT,1/9/2019,1,9,2019,1420,710,33.72381,-84.39855
599,AUTO THEFT,1/9/2019,1,9,2019,1420,710,33.72381,-84.39855
600,AUTO THEFT,1/9/2019,1,9,2019,1500,710,33.81828,-84.36696
601,AUTO THEFT,1/9/2019,1,9,2019,900,710,33.84119,-84.38379
602,AUTO THEFT,1/9/2019,1,9,2019,1630,710,33.80063,-84.46635
603,AUTO THEFT,1/9/2019,1,9,2019,1930,710,33.82119,-84.45618
